path,distance,scale,conponte,metro,puntoaccesso
"['punto_accesso_60', 'punto_strada_564', 'punto_strada_566', 'punto_strada_568', 'punto_strada_570', 'punto_strada_571', 'punto_strada_573', 'punto_strada_766', 'punto_strada_767', 'punto_strada_768', 'punto_strada_1036', 'punto_strada_1037', 'punto_strada_1038', 'punto_strada_799', 'punto_strada_798', 'punto_strada_796', 'punto_strada_794', 'punto_strada_792', 'punto_strada_791', 'punto_strada_802', 'punto_strada_804', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1148.3186063456722,yes,yes,libia,punto_accesso_60
"['punto_accesso_61', 'punto_strada_634', 'punto_strada_632', 'punto_strada_631', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1166.293421222246,yes,yes,libia,punto_accesso_61
"['punto_accesso_62', 'punto_strada_1035', 'punto_strada_570', 'punto_strada_571', 'punto_strada_573', 'punto_strada_766', 'punto_strada_767', 'punto_strada_768', 'punto_strada_1036', 'punto_strada_1037', 'punto_strada_1038', 'punto_strada_799', 'punto_strada_798', 'punto_strada_796', 'punto_strada_794', 'punto_strada_792', 'punto_strada_791', 'punto_strada_802', 'punto_strada_804', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1101.692377479854,yes,yes,libia,punto_accesso_62
"['punto_accesso_63', 'punto_strada_564', 'punto_strada_566', 'punto_strada_568', 'punto_strada_570', 'punto_strada_571', 'punto_strada_573', 'punto_strada_766', 'punto_strada_767', 'punto_strada_768', 'punto_strada_1036', 'punto_strada_1037', 'punto_strada_1038', 'punto_strada_799', 'punto_strada_798', 'punto_strada_796', 'punto_strada_794', 'punto_strada_792', 'punto_strada_791', 'punto_strada_802', 'punto_strada_804', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1174.383673639829,yes,yes,libia,punto_accesso_63
"['punto_accesso_64', 'punto_strada_631', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1128.6540874295604,yes,yes,libia,punto_accesso_64
"['punto_accesso_65', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",980.3374711522634,yes,yes,libia,punto_accesso_65
"['punto_accesso_66', 'punto_strada_737', 'punto_strada_736', 'punto_strada_735', 'punto_strada_744', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",978.4320171172754,yes,yes,libia,punto_accesso_66
"['punto_accesso_67', 'punto_strada_732', 'punto_strada_733', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",949.4586407304481,yes,yes,libia,punto_accesso_67
"['punto_accesso_68', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_611', 'punto_strada_613', 'punto_strada_615', 'punto_strada_621', 'punto_strada_623', 'punto_strada_625', 'punto_strada_627', 'punto_strada_629', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1371.2710068919848,yes,yes,libia,punto_accesso_68
"['punto_accesso_69', 'punto_strada_625', 'punto_strada_627', 'punto_strada_629', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1162.3582522351874,yes,yes,libia,punto_accesso_69
"['punto_accesso_70', 'punto_strada_1042', 'punto_strada_644', 'punto_strada_1044', 'punto_strada_1039', 'punto_strada_1040', 'punto_strada_649', 'punto_strada_682', 'punto_strada_680', 'punto_strada_677', 'punto_strada_740', 'punto_strada_741', 'punto_strada_742', 'punto_strada_744', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1201.1047226316684,yes,yes,libia,punto_accesso_70
"['punto_accesso_71', 'punto_strada_723', 'punto_strada_691', 'punto_strada_689', 'punto_strada_688', 'punto_strada_685', 'punto_strada_648', 'punto_strada_649', 'punto_strada_682', 'punto_strada_680', 'punto_strada_677', 'punto_strada_740', 'punto_strada_741', 'punto_strada_742', 'punto_strada_744', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1277.6720685424864,yes,yes,libia,punto_accesso_71
"['punto_accesso_72', 'punto_strada_1046', 'punto_strada_639', 'punto_strada_638', 'punto_strada_636', 'punto_strada_628', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1229.0803066823244,yes,yes,libia,punto_accesso_72
"['punto_accesso_73', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_611', 'punto_strada_613', 'punto_strada_615', 'punto_strada_621', 'punto_strada_623', 'punto_strada_625', 'punto_strada_627', 'punto_strada_629', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1330.5028697554396,yes,yes,libia,punto_accesso_73
"['punto_accesso_74', 'punto_strada_691', 'punto_strada_689', 'punto_strada_688', 'punto_strada_685', 'punto_strada_648', 'punto_strada_649', 'punto_strada_682', 'punto_strada_680', 'punto_strada_677', 'punto_strada_740', 'punto_strada_741', 'punto_strada_742', 'punto_strada_744', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1237.9350748752329,yes,yes,libia,punto_accesso_74
"['punto_accesso_75', 'punto_strada_623', 'punto_strada_625', 'punto_strada_627', 'punto_strada_629', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1185.2877297250186,yes,yes,libia,punto_accesso_75
"['punto_accesso_76', 'punto_strada_685', 'punto_strada_648', 'punto_strada_649', 'punto_strada_682', 'punto_strada_680', 'punto_strada_677', 'punto_strada_740', 'punto_strada_741', 'punto_strada_742', 'punto_strada_744', 'punto_strada_747', 'punto_strada_748', 'punto_strada_750', 'punto_strada_758', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1150.029350758716,yes,yes,libia,punto_accesso_76
"['punto_accesso_77', 'punto_strada_637', 'punto_strada_636', 'punto_strada_628', 'punto_strada_630', 'punto_strada_661', 'punto_strada_662', 'punto_strada_664', 'punto_strada_666', 'punto_strada_726', 'punto_strada_727', 'punto_strada_756', 'punto_strada_754', 'punto_strada_752', 'punto_strada_751', 'punto_strada_759', 'punto_strada_761', 'punto_strada_763', 'punto_strada_787', 'punto_strada_788', 'punto_strada_801', 'punto_strada_803', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1187.566026601163,yes,yes,libia,punto_accesso_77
"['punto_accesso_78', 'punto_strada_579', 'punto_strada_577', 'punto_strada_772', 'punto_strada_770', 'punto_strada_1036', 'punto_strada_1037', 'punto_strada_1038', 'punto_strada_799', 'punto_strada_798', 'punto_strada_796', 'punto_strada_794', 'punto_strada_792', 'punto_strada_791', 'punto_strada_802', 'punto_strada_804', 'punto_strada_805', 'punto_strada_807', 'punto_strada_847', 'punto_strada_849', 'punto_strada_851', 'punto_strada_854', 'punto_strada_855', 'punto_strada_857', 'punto_strada_860', 'punto_strada_862', 'punto_strada_865', 'punto_strada_867', 'punto_strada_870', 'punto_strada_873', 'punto_strada_875', 'punto_strada_877', 'punto_strada_907', 'punto_strada_917', 'punto_strada_918', 'punto_strada_920', 'punto_strada_924', 'punto_strada_906', 'metro_libia']",1044.9370842555302,yes,yes,libia,punto_accesso_78
